price,area,floor_number,bedroom_number,is_dinning_room,is_kitchen,is_terrace,is_car_pack,type,street_in_front_of_house,width,city,district
2.4595888418037104,4.110873864173311,1.6094379124341003,1.6094379124341003,1,1,1,1,1,2.1972245773362196,1.9459101490553132,1,1
1.7047480922384253,3.6109179126442243,1.791759469228055,1.3862943611198906,0,0,0,1,0,1.3862943611198906,1.5040773967762742,1,1
1.410986973710262,3.6109179126442243,1.791759469228055,1.6094379124341003,0,0,0,0,0,1.6094379124341003,,1,1
1.4929040961781488,3.713572066704308,1.791759469228055,1.6094379124341003,0,0,0,0,0,1.3862943611198906,1.6094379124341003,1,1
1.9947003132247452,3.8066624897703196,1.791759469228055,1.6094379124341003,0,0,0,0,0,1.3862943611198906,1.791759469228055,1,1
2.0149030205422647,3.9318256327243257,1.9459101490553132,1.791759469228055,0,0,0,0,1,2.0794415416798357,1.6094379124341003,1,1
2.5257286443082556,4.189654742026425,1.9459101490553132,1.6094379124341003,0,1,1,1,0,2.1972245773362196,1.791759469228055,1,1
1.536867219599265,3.4339872044851463,1.791759469228055,1.3862943611198906,0,0,0,0,0,1.6094379124341003,1.6094379124341003,1,1
1.9671123567059163,3.6109179126442243,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.9459101490553132,1.9459101490553132,1,1
1.8718021769015913,3.828641396489095,1.791759469228055,1.6094379124341003,0,0,0,1,0,1.9459101490553132,1.6094379124341003,1,1
1.7047480922384253,3.8918202981106265,1.791759469228055,1.791759469228055,0,0,0,0,0,1.791759469228055,1.7047480922384253,1,1
2.0794415416798357,3.9512437185814275,1.791759469228055,1.6094379124341003,0,0,0,0,1,1.9459101490553132,1.6094379124341003,1,1
2.1633230256605382,3.8501476017100584,1.791759469228055,1.6094379124341003,1,1,1,1,0,2.1972245773362196,,1,1
2.4849066497880004,4.61512051684126,1.6094379124341003,1.6094379124341003,0,0,0,0,0,2.302585092994046,1.791759469228055,1,1
1.791759469228055,4.2626798770413155,1.791759469228055,1.791759469228055,0,0,0,0,0,1.791759469228055,2.0541237336955462,1,1
2.6026896854443837,4.143134726391533,1.791759469228055,1.6094379124341003,1,1,1,1,1,2.0794415416798357,1.9459101490553132,1,1
2.1400661634962708,4.110873864173311,1.791759469228055,1.791759469228055,1,0,1,1,0,1.791759469228055,1.6094379124341003,1,1
2.5952547069568657,4.700480365792417,1.3862943611198906,1.6094379124341003,0,0,0,0,0,1.791759469228055,,0,1
2.4849066497880004,4.02535169073515,1.9459101490553132,1.6094379124341003,0,0,0,0,1,2.0794415416798357,1.7047480922384253,1,1
2.302585092994046,4.61512051684126,0.6931471805599453,1.0986122886681096,0,0,0,0,1,2.5649493574615367,1.791759469228055,1,0
2.2512917986064953,4.143134726391533,1.6094379124341003,1.3862943611198906,1,1,1,1,1,2.302585092994046,1.916922612182061,1,1
2.6602595372658615,4.248495242049359,1.6094379124341003,1.6094379124341003,0,0,0,0,1,2.3978952727983707,,0,1
2.1972245773362196,3.9318256327243257,1.791759469228055,1.6094379124341003,0,1,1,1,0,2.1972245773362196,1.6094379124341003,1,1
1.55814461804655,3.9889840465642745,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.6094379124341003,,1,1
1.9878743481543455,3.828641396489095,0.6931471805599453,1.0986122886681096,0,0,0,0,0,2.0794415416798357,1.7047480922384253,1,0
2.1162555148025524,3.7612001156935624,1.6094379124341003,1.6094379124341003,1,1,1,1,1,2.1972245773362196,1.5686159179138452,1,0
2.6026896854443837,4.219507705176107,1.6094379124341003,1.6094379124341003,0,0,0,0,0,2.3978952727983707,1.7047480922384253,1,1
2.639057329615259,4.060443010546419,1.791759469228055,1.6094379124341003,0,1,1,1,0,2.772588722239781,1.6486586255873816,1,1
1.7047480922384253,3.9512437185814275,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.6094379124341003,,1,1
1.8562979903656263,3.8501476017100584,1.9459101490553132,1.6094379124341003,1,1,1,1,0,1.791759469228055,1.6094379124341003,1,1
2.760009940032921,4.454347296253507,1.791759469228055,1.791759469228055,1,1,1,1,0,2.772588722239781,1.791759469228055,1,1
2.766319109226186,4.51085950651685,1.9459101490553132,1.791759469228055,0,0,0,0,0,2.772588722239781,1.8082887711792655,1,1
2.3608540011180215,3.8712010109078907,1.6094379124341003,1.3862943611198906,1,1,1,1,1,2.1972245773362196,1.7047480922384253,1,1
1.791759469228055,4.248495242049359,1.0986122886681096,1.3862943611198906,0,0,0,0,0,1.3862943611198906,,0,1
2.379546134130174,4.290459441148391,1.791759469228055,1.6094379124341003,0,0,0,0,1,2.302585092994046,1.7047480922384253,1,1
2.6026896854443837,4.02535169073515,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.791759469228055,1.791759469228055,0,1
2.4849066497880004,3.8712010109078907,1.3862943611198906,1.3862943611198906,1,1,1,1,1,2.3978952727983707,1.5260563034950494,1,1
2.3978952727983707,4.110873864173311,1.791759469228055,1.791759469228055,0,0,0,0,1,2.302585092994046,1.6094379124341003,1,1
2.6026896854443837,3.9318256327243257,1.791759469228055,1.6094379124341003,0,1,1,1,0,2.5649493574615367,1.6094379124341003,1,1
1.791759469228055,3.4657359027997265,1.791759469228055,1.6094379124341003,0,0,0,0,0,1.4586150226995167,,1,1
2.772588722239781,4.394449154672439,2.0794415416798357,1.791759469228055,1,1,1,1,1,2.3978952727983707,2.028148247292285,1,1
2.639057329615259,4.219507705176107,1.6094379124341003,1.3862943611198906,0,0,0,0,1,1.9459101490553132,1.7047480922384253,1,1
2.2082744135228043,3.7612001156935624,2.0794415416798357,1.791759469228055,1,1,1,1,1,2.1972245773362196,1.6094379124341003,1,1
1.9600947840472698,3.5263605246161616,1.791759469228055,1.3862943611198906,1,1,1,1,1,2.1972245773362196,1.5686159179138452,1,1
1.9459101490553132,4.248495242049359,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.7227665977411035,,1,1
2.174751721484161,4.189654742026425,1.791759469228055,1.791759469228055,1,0,1,1,0,2.772588722239781,1.9878743481543455,1,1
2.772588722239781,4.02535169073515,1.791759469228055,1.791759469228055,1,1,1,1,1,2.302585092994046,1.791759469228055,1,1
1.2809338454620645,3.58351893845611,1.6094379124341003,1.3862943611198906,0,0,0,0,0,1.3862943611198906,1.6094379124341003,1,0
2.0794415416798357,3.9318256327243257,1.791759469228055,1.6094379124341003,0,0,0,0,0,1.791759469228055,1.791759469228055,1,0
2.5257286443082556,4.189654742026425,1.791759469228055,1.6094379124341003,0,1,1,1,0,2.3978952727983707,1.6863989535702286,1,1
1.6863989535702286,4.02535169073515,1.6094379124341003,1.6094379124341003,1,1,1,1,0,1.3862943611198906,,1,1
1.8245492920510458,3.7612001156935624,1.791759469228055,1.791759469228055,0,0,0,0,0,2.772588722239781,1.5686159179138452,1,1
1.6094379124341003,3.6888794541139363,1.791759469228055,1.3862943611198906,0,0,0,0,0,1.4586150226995167,,1,1
1.9947003132247452,3.8066624897703196,,,1,1,1,1,1,2.1972245773362196,1.667706820558076,1,1
1.3609765531356006,3.4339872044851463,1.3862943611198906,1.0986122886681096,0,0,0,0,0,1.5040773967762742,,1,1
2.3978952727983707,4.330733340286331,1.9459101490553132,1.6094379124341003,0,0,0,0,1,2.5649493574615367,1.6094379124341003,1,0
2.302585092994046,3.828641396489095,1.791759469228055,1.6094379124341003,0,1,1,1,0,2.772588722239781,,1,1
2.388762789235098,4.7535901911063645,1.3862943611198906,1.6094379124341003,0,0,0,0,1,2.302585092994046,1.791759469228055,1,0
1.791759469228055,3.6375861597263857,1.791759469228055,1.6094379124341003,1,1,1,1,1,1.9459101490553132,1.6094379124341003,1,1
2.2512917986064953,3.713572066704308,1.791759469228055,1.6094379124341003,0,0,0,0,0,2.70805020110221,1.6094379124341003,1,1
2.5649493574615367,4.564348191467836,1.791759469228055,1.6094379124341003,0,0,0,0,1,2.0794415416798357,1.791759469228055,1,0
1.791759469228055,4.304065093204169,1.3862943611198906,1.6094379124341003,0,0,0,0,0,1.791759469228055,1.6094379124341003,1,0
1.536867219599265,3.58351893845611,1.6094379124341003,1.3862943611198906,0,0,0,0,0,1.3862943611198906,,1,1
1.9315214116032138,4.248495242049359,1.6094379124341003,1.6094379124341003,1,1,1,1,0,1.791759469228055,1.791759469228055,1,0
2.2617630984737906,3.7612001156935624,1.3862943611198906,1.3862943611198906,0,0,0,0,0,2.772588722239781,1.9459101490553132,1,1
2.0412203288596382,4.02535169073515,1.6094379124341003,1.6094379124341003,0,0,0,0,0,2.0794415416798357,1.6094379124341003,1,0
1.791759469228055,4.02535169073515,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.791759469228055,1.791759469228055,1,0
2.624668592163159,4.454347296253507,1.6094379124341003,1.6094379124341003,0,0,0,0,1,1.791759469228055,1.7404661748405044,1,0
2.341805806147327,4.007333185232471,1.6094379124341003,1.3862943611198906,1,1,1,1,0,2.0794415416798357,1.6094379124341003,1,1
2.277267285009756,3.8712010109078907,1.791759469228055,1.791759469228055,1,1,1,1,1,2.1972245773362196,1.6094379124341003,1,1
2.0794415416798357,3.713572066704308,1.791759469228055,1.6094379124341003,1,1,1,1,1,1.9459101490553132,1.6094379124341003,1,1
2.0149030205422647,4.02535169073515,1.791759469228055,1.6094379124341003,0,0,0,0,0,2.0794415416798357,1.667706820558076,1,1
2.2925347571405443,3.828641396489095,1.9459101490553132,1.791759469228055,0,0,0,1,1,2.0794415416798357,1.6094379124341003,1,1
1.667706820558076,3.58351893845611,1.6094379124341003,1.3862943611198906,0,0,0,0,0,2.0794415416798357,1.6094379124341003,1,1
2.0794415416798357,3.8712010109078907,1.791759469228055,1.6094379124341003,0,0,0,0,1,1.9459101490553132,1.791759469228055,1,1
1.4350845252893227,3.7612001156935624,1.791759469228055,1.6094379124341003,0,0,0,0,0,1.791759469228055,1.791759469228055,1,1
1.4586150226995167,3.5263605246161616,1.791759469228055,1.3862943611198906,0,0,0,0,0,1.3862943611198906,,1,1
1.62924053973028,4.204692619390966,1.791759469228055,1.3862943611198906,1,1,1,1,0,1.6094379124341003,1.791759469228055,1,1
1.6863989535702286,3.9318256327243257,1.791759469228055,1.6094379124341003,1,1,1,1,0,1.3862943611198906,,1,1
1.7578579175523736,4.04305126783455,1.6094379124341003,1.6094379124341003,1,1,1,1,0,1.3862943611198906,,1,1
1.7578579175523736,4.060443010546419,1.6094379124341003,1.6094379124341003,1,1,1,1,0,1.3862943611198906,,1,1
2.3978952727983707,4.02535169073515,1.791759469228055,1.6094379124341003,1,1,1,1,1,2.0794415416798357,,1,1
2.2512917986064953,4.219507705176107,1.791759469228055,1.6094379124341003,1,1,1,1,1,1.791759469228055,1.791759469228055,1,1
2.740840023925201,4.2626798770413155,1.791759469228055,1.6094379124341003,1,1,1,1,1,2.5649493574615367,1.791759469228055,1,1
1.3862943611198906,3.295836866004329,1.791759469228055,1.3862943611198906,1,1,1,1,0,1.791759469228055,,1,1
2.186051276738094,3.9318256327243257,1.9459101490553132,1.6094379124341003,1,1,1,1,1,1.791759469228055,1.791759469228055,1,1
1.916922612182061,3.9318256327243257,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.6094379124341003,1.6094379124341003,1,0
2.6741486494265287,4.564348191467836,1.791759469228055,2.1972245773362196,0,0,0,0,0,2.302585092994046,1.6486586255873816,1,1
1.252762968495368,4.007333185232471,1.0986122886681096,1.0986122886681096,0,0,0,0,0,1.3862943611198906,1.6094379124341003,1,0
2.6100697927420065,4.189654742026425,1.6094379124341003,1.6094379124341003,0,0,0,0,0,2.302585092994046,1.7047480922384253,1,1
2.6623552418400807,4.564348191467836,1.791759469228055,2.1972245773362196,0,0,0,0,0,2.302585092994046,1.6486586255873816,1,1
2.1041341542702074,4.02535169073515,1.791759469228055,1.6094379124341003,0,0,0,0,1,1.791759469228055,1.791759469228055,1,1
2.70805020110221,4.532599493153256,1.791759469228055,1.9459101490553132,1,1,1,1,1,2.0794415416798357,1.791759469228055,1,0
2.501435951739211,3.9318256327243257,1.791759469228055,1.6094379124341003,0,1,1,1,0,2.5649493574615367,1.791759469228055,1,1
1.8562979903656263,3.9512437185814275,1.791759469228055,1.6094379124341003,1,1,1,1,1,1.3862943611198906,,1,1
2.5649493574615367,4.795790545596741,1.791759469228055,1.6094379124341003,1,1,1,1,1,1.791759469228055,1.791759469228055,1,1
1.5686159179138452,3.8501476017100584,1.6094379124341003,1.6094379124341003,1,1,1,0,0,1.791759469228055,,1,1
1.749199854809259,4.04305126783455,1.6094379124341003,1.6094379124341003,1,1,1,1,1,1.3862943611198906,,1,1
1.7404661748405044,3.828641396489095,1.3862943611198906,1.6094379124341003,1,1,1,1,1,2.0794415416798357,,1,1
1.9021075263969205,4.143134726391533,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.3862943611198906,1.6094379124341003,1,0
2.740840023925201,4.709530201312334,1.791759469228055,1.791759469228055,0,0,1,1,0,1.9459101490553132,1.8718021769015913,1,1
1.7047480922384253,3.6109179126442243,1.6094379124341003,1.3862943611198906,1,1,1,1,1,2.0794415416798357,,1,1
1.791759469228055,3.9318256327243257,1.6094379124341003,1.3862943611198906,0,0,0,0,0,2.0794415416798357,1.6094379124341003,1,0
1.986503546020567,4.060443010546419,1.791759469228055,2.1972245773362196,1,1,1,1,0,1.6094379124341003,1.791759469228055,1,1
1.986503546020567,4.02535169073515,1.791759469228055,1.6094379124341003,1,1,1,1,0,1.791759469228055,1.791759469228055,1,1
1.7047480922384253,3.9318256327243257,1.791759469228055,1.6094379124341003,1,1,1,1,0,1.3862943611198906,,1,1
2.0149030205422647,4.143134726391533,1.791759469228055,1.6094379124341003,1,1,1,1,0,1.6094379124341003,1.791759469228055,1,1
2.379546134130174,4.219507705176107,1.791759469228055,1.3862943611198906,1,1,1,1,1,1.6094379124341003,1.791759469228055,1,1
1.7749523509116738,3.8918202981106265,1.791759469228055,1.6094379124341003,1,1,1,1,0,1.791759469228055,1.791759469228055,1,1
1.7404661748405044,4.04305126783455,1.3862943611198906,1.6094379124341003,1,1,1,1,0,1.3862943611198906,,1,1
1.7227665977411035,3.7376696182833684,1.3862943611198906,1.3862943611198906,1,1,1,1,0,1.3862943611198906,,1,1
1.3862943611198906,3.4339872044851463,1.791759469228055,1.3862943611198906,1,1,1,1,0,1.3862943611198906,,1,1
1.423108334242607,3.4965075614664802,1.791759469228055,1.6094379124341003,1,1,1,0,0,1.3862943611198906,,1,1
2.509599262378372,4.2626798770413155,1.791759469228055,1.6094379124341003,1,1,1,1,0,1.9459101490553132,1.791759469228055,1,1
2.740840023925201,4.663439094112067,1.6094379124341003,1.6094379124341003,1,1,1,1,1,1.9459101490553132,1.791759469228055,1,1
1.7047480922384253,3.6109179126442243,1.6094379124341003,1.3862943611198906,1,1,1,1,1,2.0794415416798357,,1,1
1.9740810260220096,3.9318256327243257,1.6094379124341003,1.6094379124341003,1,1,1,1,0,1.791759469228055,,1,1
2.501435951739211,4.672828834461906,1.791759469228055,1.6094379124341003,1,1,1,1,0,1.9459101490553132,,1,1
1.667706820558076,3.784189633918261,1.791759469228055,1.6094379124341003,1,1,1,1,0,1.3862943611198906,,1,1
2.5257286443082556,4.2626798770413155,1.791759469228055,1.6094379124341003,1,1,1,1,1,2.5649493574615367,1.791759469228055,1,1
2.1826747963214883,4.02535169073515,1.9459101490553132,1.6094379124341003,1,1,1,1,0,1.6094379124341003,,1,1
2.624668592163159,4.7535901911063645,1.791759469228055,1.6094379124341003,1,1,1,1,0,1.9459101490553132,,1,1
2.4849066497880004,4.127134385045092,1.791759469228055,1.6094379124341003,1,1,1,1,1,2.772588722239781,1.8245492920510458,1,1
2.180417459019838,4.02535169073515,1.791759469228055,1.6094379124341003,1,1,1,1,1,2.1972245773362196,1.791759469228055,1,1
1.8245492920510458,3.713572066704308,1.9459101490553132,2.1972245773362196,0,0,0,0,0,1.6094379124341003,,1,1
2.5649493574615367,4.2626798770413155,2.0794415416798357,1.791759469228055,0,1,1,1,0,2.772588722239781,1.6486586255873816,1,1
2.5649493574615367,4.02535169073515,1.791759469228055,1.6094379124341003,1,1,1,1,0,2.772588722239781,1.6486586255873816,1,1
2.1972245773362196,4.02535169073515,1.6094379124341003,1.6094379124341003,0,0,0,0,1,2.1972245773362196,1.6094379124341003,1,1
2.451005098112319,4.394449154672439,1.3862943611198906,1.3862943611198906,1,1,1,1,1,1.3862943611198906,,1,1
1.6094379124341003,3.8066624897703196,1.3862943611198906,1.3862943611198906,1,1,1,1,0,1.3862943611198906,,1,1
1.8245492920510458,4.04305126783455,1.791759469228055,1.791759469228055,0,0,0,0,0,1.3862943611198906,,1,1
2.3978952727983707,4.189654742026425,2.0794415416798357,1.9459101490553132,0,0,0,0,1,1.791759469228055,1.7047480922384253,1,1
1.7404661748405044,4.04305126783455,1.3862943611198906,1.6094379124341003,1,1,1,1,0,1.3862943611198906,,1,1
1.7578579175523736,4.04305126783455,1.6094379124341003,1.6094379124341003,1,1,1,1,1,1.3862943611198906,,1,1
1.791759469228055,3.784189633918261,1.791759469228055,1.3862943611198906,1,1,1,1,1,1.3862943611198906,,1,1
1.7047480922384253,4.04305126783455,1.3862943611198906,1.6094379124341003,1,1,1,1,1,1.3862943611198906,,1,1
1.7404661748405044,4.02535169073515,1.3862943611198906,1.6094379124341003,1,1,1,1,0,1.3862943611198906,,1,1
1.7047480922384253,4.04305126783455,1.3862943611198906,1.6094379124341003,1,1,1,1,1,1.3862943611198906,,1,1
1.8562979903656263,3.8918202981106265,1.791759469228055,1.6094379124341003,1,1,1,1,1,1.3862943611198906,,1,1
1.6389967146756448,3.4965075614664802,1.791759469228055,1.3862943611198906,1,1,1,1,1,1.3862943611198906,,1,1
1.7047480922384253,3.9318256327243257,1.791759469228055,1.6094379124341003,1,1,1,1,1,1.3862943611198906,,1,1
1.6389967146756448,3.58351893845611,1.791759469228055,1.3862943611198906,1,1,1,1,1,1.9459101490553132,,1,1
1.7047480922384253,3.6109179126442243,1.6094379124341003,1.6094379124341003,1,1,1,1,1,1.9459101490553132,,1,1
2.468099531471619,4.204692619390966,2.0794415416798357,1.791759469228055,1,1,1,1,0,1.6094379124341003,1.9459101490553132,1,1
2.186051276738094,3.828641396489095,1.6094379124341003,1.6094379124341003,0,0,0,0,0,2.302585092994046,1.5686159179138452,1,1
2.0082140323914683,4.143134726391533,1.791759469228055,1.791759469228055,1,1,1,1,0,1.6094379124341003,,1,0
1.7578579175523736,4.04305126783455,1.6094379124341003,1.6094379124341003,1,1,1,1,0,1.3862943611198906,,1,1
2.2300144001592104,4.07753744390572,1.9459101490553132,1.6094379124341003,0,0,0,0,1,1.9459101490553132,1.791759469228055,1,1
1.9947003132247452,3.8712010109078907,1.791759469228055,1.6094379124341003,0,0,0,0,0,1.791759469228055,1.6094379124341003,1,1
1.7404661748405044,3.828641396489095,1.6094379124341003,1.3862943611198906,1,1,0,1,1,2.0794415416798357,,1,1
1.547562508716013,3.6635616461296463,1.791759469228055,1.3862943611198906,0,0,0,0,0,1.791759469228055,1.6094379124341003,1,1
1.4586150226995167,3.4965075614664802,1.791759469228055,1.3862943611198906,0,0,0,0,0,1.252762968495368,,1,1
1.9459101490553132,3.713572066704308,1.6094379124341003,1.6094379124341003,0,0,0,1,0,1.791759469228055,1.6094379124341003,1,1
1.840549633397487,4.060443010546419,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.6094379124341003,1.6094379124341003,1,1
1.7227665977411035,4.060443010546419,1.791759469228055,1.6094379124341003,0,0,0,1,0,1.3862943611198906,1.6094379124341003,1,1
1.7404661748405044,3.58351893845611,1.791759469228055,1.3862943611198906,1,1,1,1,1,1.9459101490553132,,1,1
1.55814461804655,3.58351893845611,1.791759469228055,1.3862943611198906,0,0,0,0,0,1.3862943611198906,1.6094379124341003,1,1
1.7404661748405044,4.04305126783455,1.9459101490553132,1.6094379124341003,1,1,1,1,1,2.0794415416798357,,1,1
1.7578579175523736,3.713572066704308,1.791759469228055,1.3862943611198906,0,0,0,0,0,1.3862943611198906,1.6094379124341003,1,1
1.7047480922384253,4.02535169073515,1.791759469228055,1.791759469228055,0,0,0,0,0,1.3862943611198906,1.6094379124341003,1,1
1.4816045409242156,3.6109179126442243,1.791759469228055,1.3862943611198906,0,0,0,0,0,1.3862943611198906,1.5686159179138452,1,1
2.6026896854443837,4.110873864173311,1.3862943611198906,1.3862943611198906,1,1,1,1,0,1.791759469228055,1.6094379124341003,0,1
1.2237754316221157,3.258096538021482,1.0986122886681096,1.0986122886681096,0,0,0,0,0,1.3862943611198906,1.6094379124341003,0,1
1.5040773967762742,3.713572066704308,1.3862943611198906,1.6094379124341003,0,0,0,0,0,1.6094379124341003,1.4586150226995167,0,1
1.7227665977411035,4.007333185232471,1.791759469228055,1.791759469228055,0,0,0,0,0,1.9459101490553132,1.6094379124341003,0,1
2.0794415416798357,4.110873864173311,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.6094379124341003,1.6094379124341003,0,1
1.9740810260220096,3.8066624897703196,1.6094379124341003,1.6094379124341003,0,0,0,0,0,2.1972245773362196,1.6094379124341003,0,1
2.0541237336955462,4.007333185232471,1.791759469228055,1.791759469228055,0,0,0,0,0,1.9459101490553132,1.6094379124341003,0,1
1.5686159179138452,3.8918202981106265,1.0986122886681096,1.0986122886681096,0,0,0,0,0,1.6094379124341003,1.6094379124341003,0,1
1.5686159179138452,4.04305126783455,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.6094379124341003,1.6094379124341003,0,1
1.9242486522741338,3.5263605246161616,1.6094379124341003,1.791759469228055,0,0,0,0,0,1.5040773967762742,1.3862943611198906,0,1
1.8245492920510458,4.110873864173311,1.791759469228055,1.3862943611198906,0,0,0,0,0,1.9459101490553132,1.6094379124341003,0,1
1.6094379124341003,4.2626798770413155,1.0986122886681096,1.6094379124341003,0,0,0,0,0,1.3862943611198906,1.6094379124341003,0,1
1.8946168546677629,4.189654742026425,1.0986122886681096,1.3862943611198906,0,0,0,0,0,1.6094379124341003,1.6094379124341003,0,1
1.4350845252893227,3.713572066704308,1.0986122886681096,1.0986122886681096,0,0,0,0,0,1.3862943611198906,1.6094379124341003,0,1
1.7227665977411035,3.6375861597263857,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.6094379124341003,1.6094379124341003,0,1
1.308332819650179,3.6109179126442243,1.0986122886681096,1.0986122886681096,0,0,0,0,0,1.3862943611198906,1.6094379124341003,0,1
1.6863989535702286,3.8501476017100584,1.0986122886681096,1.0986122886681096,0,0,0,0,0,1.3862943611198906,1.7047480922384253,0,1
2.0541237336955462,4.143134726391533,1.6094379124341003,1.791759469228055,0,0,0,0,0,1.9459101490553132,1.6094379124341003,0,1
1.4586150226995167,3.6635616461296463,1.0986122886681096,1.3862943611198906,0,0,0,0,0,1.3862943611198906,1.5040773967762742,0,1
1.766441661243765,4.2626798770413155,1.0986122886681096,1.0986122886681096,0,0,0,0,0,1.791759469228055,1.6486586255873816,0,1
1.5040773967762742,3.6888794541139363,1.3862943611198906,1.791759469228055,0,0,0,0,0,1.3862943611198906,1.6094379124341003,0,1
1.667706820558076,3.9318256327243257,1.0986122886681096,1.0986122886681096,0,0,0,0,0,1.6094379124341003,1.6094379124341003,0,1
2.0541237336955462,4.2626798770413155,1.791759469228055,1.6094379124341003,0,0,0,0,0,1.9459101490553132,1.6094379124341003,0,1
1.4350845252893227,4.007333185232471,1.0986122886681096,1.0986122886681096,0,0,0,0,0,1.3862943611198906,1.6094379124341003,0,1
1.840549633397487,4.343805421853684,1.0986122886681096,1.0986122886681096,0,0,0,0,0,1.6094379124341003,1.7047480922384253,0,1
1.9459101490553132,3.9318256327243257,1.791759469228055,2.1972245773362196,0,0,0,0,0,1.9459101490553132,1.6094379124341003,0,1
1.4586150226995167,3.828641396489095,1.3862943611198906,1.3862943611198906,0,0,0,0,0,1.3862943611198906,1.4816045409242156,0,1
2.772588722239781,4.762173934797756,1.791759469228055,2.1972245773362196,0,0,0,0,0,2.1972245773362196,1.7047480922384253,0,1
1.9387416595767009,3.9318256327243257,1.791759469228055,1.6094379124341003,0,0,0,0,0,1.791759469228055,1.6094379124341003,0,1
1.8870696490323797,4.110873864173311,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.791759469228055,1.6094379124341003,0,1
2.028148247292285,4.110873864173311,1.791759469228055,1.791759469228055,0,0,0,0,0,1.9459101490553132,1.6094379124341003,0,1
1.547562508716013,3.713572066704308,1.0986122886681096,1.0986122886681096,0,0,0,0,0,1.3862943611198906,1.5040773967762742,0,1
1.7047480922384253,3.784189633918261,1.3862943611198906,1.6094379124341003,0,0,0,0,0,1.9459101490553132,1.5040773967762742,0,1
1.7316555451583495,4.2626798770413155,1.0986122886681096,1.3862943611198906,0,0,0,0,0,1.3862943611198906,1.6486586255873816,0,1
1.62924053973028,3.6109179126442243,1.3862943611198906,1.3862943611198906,0,0,0,0,0,1.6094379124341003,1.5040773967762742,0,1
1.8718021769015913,4.110873864173311,1.791759469228055,1.791759469228055,0,0,0,0,0,1.9459101490553132,1.6094379124341003,0,1
1.589235205116581,3.8066624897703196,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.6094379124341003,1.6094379124341003,0,1
1.7387102481382395,3.8066624897703196,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.6094379124341003,1.667706820558076,0,1
1.8870696490323797,4.110873864173311,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.9459101490553132,1.6094379124341003,0,1
1.547562508716013,3.367295829986474,1.3862943611198906,1.3862943611198906,0,0,0,0,0,1.3862943611198906,1.547562508716013,0,1
1.3609765531356006,3.713572066704308,1.0986122886681096,1.0986122886681096,0,0,0,0,0,1.6094379124341003,1.6094379124341003,0,1
1.5260563034950494,3.5263605246161616,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.6094379124341003,1.5040773967762742,0,1
1.8870696490323797,4.110873864173311,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.791759469228055,1.6094379124341003,0,1
1.8245492920510458,3.784189633918261,1.0986122886681096,1.0986122886681096,0,0,0,0,0,1.3862943611198906,1.4586150226995167,0,1
1.589235205116581,3.58351893845611,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.3862943611198906,1.4816045409242156,0,1
1.7749523509116738,4.110873864173311,1.791759469228055,1.791759469228055,0,0,0,0,0,1.6094379124341003,1.6094379124341003,0,1
1.8245492920510458,3.713572066704308,1.791759469228055,1.6094379124341003,0,0,0,0,0,1.791759469228055,1.5040773967762742,0,1
1.9740810260220096,4.110873864173311,1.3862943611198906,1.6094379124341003,0,0,0,0,0,1.9459101490553132,1.6094379124341003,0,1
1.7047480922384253,3.5263605246161616,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.6094379124341003,1.5040773967762742,0,1
1.62924053973028,3.828641396489095,1.0986122886681096,1.0986122886681096,0,0,0,0,0,1.6094379124341003,1.6094379124341003,0,1
1.3737155789130306,3.6109179126442243,1.0986122886681096,1.0986122886681096,0,0,0,0,0,1.3862943611198906,1.6094379124341003,0,1
1.8870696490323797,3.8501476017100584,1.791759469228055,1.791759469228055,0,0,0,0,0,1.791759469228055,1.6094379124341003,0,1
1.589235205116581,3.58351893845611,1.3862943611198906,1.6094379124341003,0,0,0,0,0,1.3862943611198906,1.5040773967762742,0,1
1.62924053973028,4.174387269895637,1.0986122886681096,1.6094379124341003,0,0,0,0,0,1.3862943611198906,1.6094379124341003,0,1
1.2237754316221157,3.258096538021482,1.0986122886681096,1.0986122886681096,0,0,0,0,0,1.3862943611198906,1.6094379124341003,0,1
1.6486586255873816,3.9318256327243257,1.6094379124341003,1.6094379124341003,0,0,0,0,0,1.6094379124341003,1.6094379124341003,0,1
1.840549633397487,4.2626798770413155,1.3862943611198906,1.3862943611198906,0,0,0,0,0,1.6094379124341003,1.6094379124341003,0,1
